t test_mse train_mse W_norm a_norm y_norm_sq score_W_resc score_a_resc log_P time
2649 1.2169e-02 6.5797e-03 4.1118e-01 6.7000e+00 3.5865e-01 1.2132e-03 5.3013e-02 -2.1796e+00 1.9108e+01
2650 1.2138e-02 6.4782e-03 4.1140e-01 6.6984e+00 3.5811e-01 -8.2365e-03 -2.8252e-02 -2.1756e+00 1.9114e+01
2651 1.2218e-02 6.4591e-03 4.1210e-01 6.6923e+00 3.5708e-01 -1.7640e-03 2.1873e-02 -2.1914e+00 1.9119e+01
2652 1.2075e-02 6.4331e-03 4.1199e-01 6.6941e+00 3.5637e-01 -3.2510e-03 -5.6407e-02 -2.2051e+00 1.9126e+01
2653 1.2212e-02 6.4714e-03 4.1171e-01 6.6995e+00 3.5566e-01 1.0723e-02 -5.1660e-03 -2.1881e+00 1.9131e+01
2654 1.2137e-02 6.4537e-03 4.1183e-01 6.7146e+00 3.5638e-01 -1.7652e-02 2.0487e-02 -2.1780e+00 1.9137e+01
2655 1.2070e-02 6.5041e-03 4.1186e-01 6.7122e+00 3.5485e-01 -1.3392e-02 1.8584e-04 -2.1775e+00 1.9143e+01
2656 1.2011e-02 6.4652e-03 4.1197e-01 6.7134e+00 3.5471e-01 3.7907e-02 -1.1807e-02 -2.2087e+00 1.9150e+01
2657 1.2113e-02 6.5259e-03 4.1214e-01 6.7142e+00 3.5540e-01 -2.8735e-03 1.1013e-02 -2.1674e+00 1.9155e+01
2658 1.2166e-02 6.5106e-03 4.1201e-01 6.7138e+00 3.5732e-01 1.3591e-02 -5.9260e-03 -2.1885e+00 1.9162e+01
2659 1.2252e-02 6.5529e-03 4.1256e-01 6.7182e+00 3.5796e-01 -2.0868e-02 4.5369e-02 -2.1595e+00 1.9167e+01
2660 1.2305e-02 6.5732e-03 4.1198e-01 6.7177e+00 3.5667e-01 -2.3305e-02 8.5695e-04 -2.1746e+00 1.9174e+01
2661 1.2179e-02 6.5884e-03 4.1197e-01 6.7197e+00 3.5621e-01 -2.4821e-03 2.0685e-02 -2.1800e+00 1.9179e+01
2662 1.2046e-02 6.5184e-03 4.1201e-01 6.7129e+00 3.5952e-01 2.9832e-02 -7.5576e-03 -2.1989e+00 1.9184e+01
2663 1.2036e-02 6.4830e-03 4.1151e-01 6.7132e+00 3.5826e-01 -1.5885e-02 5.9506e-02 -2.1941e+00 1.9191e+01
2664 1.2015e-02 6.5059e-03 4.1160e-01 6.7022e+00 3.5937e-01 4.7078e-03 3.7311e-02 -2.1788e+00 1.9197e+01
2665 1.2082e-02 6.5550e-03 4.1115e-01 6.6905e+00 3.5961e-01 3.2880e-02 -2.0878e-02 -2.1852e+00 1.9203e+01
2666 1.2061e-02 6.5724e-03 4.1129e-01 6.6894e+00 3.6061e-01 -1.2200e-02 1.1361e-02 -2.1798e+00 1.9209e+01
2667 1.2004e-02 6.5677e-03 4.1144e-01 6.6918e+00 3.5945e-01 1.1878e-02 -1.4659e-02 -2.1911e+00 1.9215e+01
2668 1.2094e-02 6.6902e-03 4.1178e-01 6.6938e+00 3.5928e-01 -3.2555e-02 -7.4562e-03 -2.1547e+00 1.9221e+01
2669 1.2199e-02 6.6869e-03 4.1203e-01 6.6859e+00 3.5977e-01 1.6679e-02 -2.4225e-03 -2.1825e+00 1.9226e+01
2670 1.2178e-02 6.7229e-03 4.1225e-01 6.6877e+00 3.5925e-01 -2.6204e-02 1.9957e-02 -2.2109e+00 1.9232e+01
2671 1.2153e-02 6.6598e-03 4.1189e-01 6.6901e+00 3.5733e-01 8.7019e-03 -3.7023e-02 -2.1811e+00 1.9238e+01
2672 1.2187e-02 6.6292e-03 4.1210e-01 6.6983e+00 3.5510e-01 2.3362e-03 8.2234e-03 -2.1716e+00 1.9244e+01
2673 1.2141e-02 6.5886e-03 4.1229e-01 6.7023e+00 3.5660e-01 1.2163e-02 6.3124e-03 -2.1884e+00 1.9249e+01
2674 1.2205e-02 6.6004e-03 4.1176e-01 6.7064e+00 3.5730e-01 -1.0084e-02 -3.8058e-02 -2.1578e+00 1.9255e+01
2675 1.2243e-02 6.5876e-03 4.1165e-01 6.7059e+00 3.5615e-01 1.5535e-03 8.0310e-03 -2.1929e+00 1.9261e+01
2676 1.2110e-02 6.5728e-03 4.1088e-01 6.7025e+00 3.5885e-01 -3.2232e-02 -3.7270e-03 -2.1656e+00 1.9267e+01
2677 1.2064e-02 6.5663e-03 4.1062e-01 6.7003e+00 3.5691e-01 -1.7328e-02 2.4307e-02 -2.1844e+00 1.9273e+01
2678 1.2035e-02 6.5856e-03 4.1061e-01 6.7076e+00 3.5877e-01 4.1278e-04 1.1225e-02 -2.1807e+00 1.9278e+01
2679 1.2140e-02 6.6360e-03 4.1059e-01 6.7069e+00 3.5912e-01 2.5581e-02 -2.4332e-02 -2.1751e+00 1.9285e+01
2680 1.2135e-02 6.5869e-03 4.1050e-01 6.7075e+00 3.5887e-01 4.8299e-03 4.1683e-02 -2.1972e+00 1.9291e+01
2681 1.1985e-02 6.5770e-03 4.1033e-01 6.7031e+00 3.5971e-01 -1.7825e-02 5.4567e-02 -2.1705e+00 1.9366e+01
2682 1.1951e-02 6.5628e-03 4.1014e-01 6.7059e+00 3.6014e-01 1.1544e-02 -2.7320e-02 -2.1808e+00 1.9373e+01
2683 1.2017e-02 6.5307e-03 4.0987e-01 6.7040e+00 3.6312e-01 6.6389e-03 2.6185e-02 -2.1753e+00 1.9379e+01
2684 1.1972e-02 6.5059e-03 4.1000e-01 6.7027e+00 3.5760e-01 -1.8865e-02 -5.6770e-02 -2.1819e+00 1.9385e+01
2685 1.2112e-02 6.5722e-03 4.1014e-01 6.7064e+00 3.5761e-01 1.2663e-02 3.0180e-02 -2.1800e+00 1.9390e+01
2686 1.2126e-02 6.6006e-03 4.0997e-01 6.6986e+00 3.5606e-01 -1.9158e-02 6.2923e-03 -2.1735e+00 1.9397e+01
2687 1.2105e-02 6.5383e-03 4.0985e-01 6.6916e+00 3.5505e-01 9.6442e-03 -3.6152e-02 -2.1729e+00 1.9404e+01
2688 1.2050e-02 6.5042e-03 4.0947e-01 6.6901e+00 3.5702e-01 5.0772e-03 -1.6770e-02 -2.1836e+00 1.9410e+01
2689 1.1919e-02 6.5160e-03 4.0923e-01 6.6845e+00 3.5615e-01 -1.5647e-02 2.3988e-02 -2.1540e+00 1.9416e+01
2690 1.1824e-02 6.5304e-03 4.0906e-01 6.6801e+00 3.5568e-01 1.8989e-02 -4.0577e-03 -2.1943e+00 1.9422e+01
2691 1.1771e-02 6.5228e-03 4.0943e-01 6.6835e+00 3.5668e-01 6.6168e-04 -3.4930e-02 -2.1623e+00 1.9428e+01
2692 1.1728e-02 6.5500e-03 4.0938e-01 6.6822e+00 3.5934e-01 1.6267e-02 -1.9273e-02 -2.1580e+00 1.9433e+01
2693 1.1785e-02 6.5455e-03 4.0936e-01 6.6876e+00 3.5980e-01 -2.9601e-02 -1.7626e-02 -2.1649e+00 1.9440e+01
2694 1.1805e-02 6.6236e-03 4.0941e-01 6.6844e+00 3.5846e-01 -1.4555e-02 1.6881e-02 -2.1921e+00 1.9446e+01
2695 1.1906e-02 6.5899e-03 4.0921e-01 6.6838e+00 3.5742e-01 1.0223e-02 -1.3473e-02 -2.1750e+00 1.9451e+01
2696 1.1920e-02 6.6215e-03 4.0824e-01 6.6799e+00 3.5551e-01 5.5033e-03 5.3120e-02 -2.2055e+00 1.9458e+01
2697 1.1909e-02 6.5994e-03 4.0860e-01 6.6818e+00 3.5623e-01 2.5718e-02 -1.2615e-02 -2.1856e+00 1.9464e+01
2698 1.1946e-02 6.6298e-03 4.0844e-01 6.6877e+00 3.5591e-01 7.2038e-03 -2.4133e-02 -2.1843e+00 1.9470e+01
2699 1.1892e-02 6.5906e-03 4.0844e-01 6.6904e+00 3.5655e-01 -3.0580e-03 5.6783e-03 -2.1760e+00 1.9477e+01
2700 1.2107e-02 6.6475e-03 4.0903e-01 6.6864e+00 3.5901e-01 -3.4937e-02 3.9830e-02 -2.1765e+00 1.9483e+01
2701 1.2050e-02 6.6573e-03 4.0858e-01 6.6871e+00 3.5549e-01 9.4396e-03 5.0433e-02 -2.1802e+00 1.9489e+01
2702 1.2061e-02 6.6361e-03 4.0859e-01 6.6862e+00 3.5410e-01 -1.5738e-02 -9.4868e-03 -2.2036e+00 1.9494e+01
2703 1.2064e-02 6.6612e-03 4.0835e-01 6.6837e+00 3.5461e-01 -1.3611e-02 -2.5539e-03 -2.1894e+00 1.9500e+01
2704 1.1914e-02 6.6133e-03 4.0860e-01 6.6786e+00 3.5479e-01 -3.3349e-02 -2.5873e-02 -2.1962e+00 1.9505e+01
2705 1.1934e-02 6.5672e-03 4.0858e-01 6.6753e+00 3.5672e-01 -1.0950e-02 9.4524e-03 -2.1868e+00 1.9512e+01
2706 1.1996e-02 6.5349e-03 4.0848e-01 6.6677e+00 3.5742e-01 -2.9728e-02 2.6074e-02 -2.1938e+00 1.9518e+01
2707 1.2015e-02 6.5676e-03 4.0879e-01 6.6751e+00 3.5959e-01 -3.5562e-03 1.3940e-02 -2.1961e+00 1.9524e+01
2708 1.1908e-02 6.5662e-03 4.0827e-01 6.6772e+00 3.5670e-01 8.0573e-03 1.6908e-02 -2.2019e+00 1.9530e+01
2709 1.1897e-02 6.5375e-03 4.0781e-01 6.6655e+00 3.5455e-01 3.1131e-02 3.8581e-03 -2.2191e+00 1.9536e+01
2710 1.1848e-02 6.5437e-03 4.0770e-01 6.6696e+00 3.5416e-01 -1.1768e-02 -6.5178e-03 -2.2177e+00 1.9542e+01
2711 1.1768e-02 6.5172e-03 4.0776e-01 6.6694e+00 3.5605e-01 8.6508e-03 5.6998e-02 -2.2314e+00 1.9547e+01
2712 1.1876e-02 6.5240e-03 4.0759e-01 6.6773e+00 3.5514e-01 -2.4528e-02 -7.0692e-03 -2.1904e+00 1.9554e+01
2713 1.1769e-02 6.4801e-03 4.0767e-01 6.6734e+00 3.5605e-01 -1.4140e-02 1.5439e-03 -2.1772e+00 1.9559e+01
2714 1.1725e-02 6.4894e-03 4.0786e-01 6.6790e+00 3.5778e-01 -2.7106e-03 -2.4436e-02 -2.2005e+00 1.9565e+01
2715 1.1636e-02 6.4850e-03 4.0806e-01 6.6757e+00 3.5866e-01 -4.7085e-02 -3.5528e-02 -2.2042e+00 1.9571e+01
2716 1.1478e-02 6.4828e-03 4.0816e-01 6.6771e+00 3.5830e-01 4.7043e-02 3.4464e-02 -2.2011e+00 1.9578e+01
2717 1.1482e-02 6.4535e-03 4.0861e-01 6.6882e+00 3.5977e-01 -2.5720e-03 2.2730e-02 -2.1996e+00 1.9584e+01
2718 1.1722e-02 6.4973e-03 4.0866e-01 6.6869e+00 3.5890e-01 1.7601e-02 2.5089e-02 -2.1898e+00 1.9590e+01
2719 1.1794e-02 6.5581e-03 4.0854e-01 6.6889e+00 3.5690e-01 2.4972e-02 1.5683e-02 -2.1817e+00 1.9596e+01
2720 1.1837e-02 6.5994e-03 4.0842e-01 6.6886e+00 3.5617e-01 6.8092e-03 -1.6722e-02 -2.1937e+00 1.9601e+01
2721 1.1672e-02 6.5159e-03 4.0847e-01 6.6903e+00 3.5711e-01 3.9626e-03 3.8945e-02 -2.2029e+00 1.9607e+01
2722 1.1548e-02 6.5467e-03 4.0811e-01 6.6903e+00 3.5603e-01 -4.0029e-03 -7.0159e-03 -2.2008e+00 1.9614e+01
2723 1.1599e-02 6.5622e-03 4.0805e-01 6.6803e+00 3.5601e-01 -3.3191e-03 -2.0809e-03 -2.1886e+00 1.9619e+01
2724 1.1509e-02 6.5408e-03 4.0839e-01 6.6802e+00 3.5671e-01 -1.3948e-02 -4.3633e-02 -2.1865e+00 1.9625e+01
2725 1.1620e-02 6.5087e-03 4.0851e-01 6.6759e+00 3.5871e-01 4.5666e-03 -3.2806e-02 -2.1932e+00 1.9631e+01
2726 1.1694e-02 6.5312e-03 4.0883e-01 6.6758e+00 3.5832e-01 -1.2551e-02 -1.0425e-02 -2.2004e+00 1.9636e+01
2727 1.1642e-02 6.5051e-03 4.0883e-01 6.6685e+00 3.5646e-01 -2.8411e-02 -2.0096e-02 -2.1973e+00 1.9642e+01
2728 1.1732e-02 6.5054e-03 4.0826e-01 6.6741e+00 3.5596e-01 -2.3561e-04 2.6441e-02 -2.1831e+00 1.9648e+01
2729 1.1711e-02 6.4612e-03 4.0833e-01 6.6727e+00 3.5404e-01 -5.5156e-03 3.8108e-02 -2.1789e+00 1.9653e+01
2730 1.1739e-02 6.4911e-03 4.0857e-01 6.6684e+00 3.5391e-01 3.2076e-02 8.9554e-03 -2.1799e+00 1.9659e+01
2731 1.1765e-02 6.4864e-03 4.0879e-01 6.6700e+00 3.5316e-01 -3.2306e-02 -2.4386e-03 -2.2138e+00 1.9665e+01
2732 1.1730e-02 6.4529e-03 4.0898e-01 6.6648e+00 3.5328e-01 2.7449e-02 -3.7801e-02 -2.1965e+00 1.9670e+01
2733 1.1714e-02 6.4150e-03 4.0897e-01 6.6719e+00 3.5427e-01 4.2791e-04 -3.8794e-02 -2.1675e+00 1.9676e+01
2734 1.1687e-02 6.3956e-03 4.0922e-01 6.6706e+00 3.5450e-01 9.0887e-04 -1.1266e-02 -2.1852e+00 1.9683e+01
2735 1.1784e-02 6.4282e-03 4.0848e-01 6.6599e+00 3.5594e-01 -2.4966e-02 1.1160e-02 -2.1979e+00 1.9688e+01
2736 1.1583e-02 6.4147e-03 4.0862e-01 6.6657e+00 3.5532e-01 -3.3272e-02 -5.9209e-02 -2.1957e+00 1.9694e+01
2737 1.1666e-02 6.4629e-03 4.0905e-01 6.6669e+00 3.5582e-01 -1.7620e-02 4.6020e-02 -2.1730e+00 1.9699e+01
2738 1.1661e-02 6.4521e-03 4.0965e-01 6.6609e+00 3.5605e-01 -2.0163e-03 1.6031e-02 -2.1845e+00 1.9705e+01
2739 1.1714e-02 6.4339e-03 4.0931e-01 6.6654e+00 3.5768e-01 -2.5521e-02 2.1423e-02 -2.1804e+00 1.9711e+01
2740 1.1647e-02 6.4335e-03 4.0919e-01 6.6680e+00 3.5817e-01 1.8459e-02 2.6494e-02 -2.1721e+00 1.9717e+01
2741 1.1669e-02 6.4143e-03 4.0956e-01 6.6651e+00 3.5825e-01 1.2763e-02 -2.5516e-02 -2.1873e+00 1.9723e+01
2742 1.1609e-02 6.3811e-03 4.0977e-01 6.6641e+00 3.5925e-01 2.3923e-02 -6.3335e-02 -2.1963e+00 1.9730e+01
2743 1.1741e-02 6.4169e-03 4.0992e-01 6.6638e+00 3.6088e-01 3.8976e-02 1.9390e-02 -2.1936e+00 1.9735e+01
2744 1.1674e-02 6.3836e-03 4.1032e-01 6.6584e+00 3.5880e-01 -1.2406e-03 -1.7979e-02 -2.1886e+00 1.9742e+01
2745 1.1588e-02 6.4003e-03 4.1003e-01 6.6650e+00 3.5858e-01 -2.1761e-02 9.7879e-03 -2.1729e+00 1.9748e+01
2746 1.1615e-02 6.4441e-03 4.1016e-01 6.6653e+00 3.5731e-01 3.8624e-03 2.5205e-02 -2.1864e+00 1.9755e+01
2747 1.1521e-02 6.4143e-03 4.1037e-01 6.6598e+00 3.5680e-01 1.5937e-02 -1.2187e-02 -2.1526e+00 1.9760e+01
2748 1.1554e-02 6.4058e-03 4.1020e-01 6.6644e+00 3.5618e-01 -1.1693e-03 -3.1686e-03 -2.2062e+00 1.9767e+01
2749 1.1479e-02 6.3504e-03 4.1059e-01 6.6663e+00 3.5808e-01 7.6538e-03 -3.0655e-02 -2.1779e+00 1.9773e+01
2750 1.1498e-02 6.4288e-03 4.1105e-01 6.6579e+00 3.5970e-01 -1.9253e-02 1.2620e-03 -2.1970e+00 1.9779e+01
2751 1.1510e-02 6.4504e-03 4.1067e-01 6.6615e+00 3.5821e-01 2.1404e-02 -2.8159e-02 -2.2000e+00 1.9784e+01
2752 1.1510e-02 6.4590e-03 4.1029e-01 6.6610e+00 3.5703e-01 1.0274e-02 1.7498e-02 -2.1955e+00 1.9791e+01
2753 1.1518e-02 6.4431e-03 4.1084e-01 6.6585e+00 3.5822e-01 3.6066e-03 2.8898e-02 -2.1847e+00 1.9797e+01
2754 1.1613e-02 6.4108e-03 4.1145e-01 6.6584e+00 3.5750e-01 7.6336e-03 4.4832e-02 -2.1761e+00 1.9804e+01
2755 1.1629e-02 6.4184e-03 4.1167e-01 6.6563e+00 3.5777e-01 -4.4832e-03 4.6917e-02 -2.1935e+00 1.9810e+01
2756 1.1519e-02 6.4009e-03 4.1123e-01 6.6485e+00 3.5525e-01 2.8135e-02 -2.1641e-02 -2.1651e+00 1.9815e+01
2757 1.1551e-02 6.3817e-03 4.1181e-01 6.6504e+00 3.5851e-01 1.9334e-02 9.0082e-03 -2.1786e+00 1.9821e+01
2758 1.1545e-02 6.4392e-03 4.1181e-01 6.6432e+00 3.5629e-01 -1.8465e-02 3.5228e-02 -2.1913e+00 1.9828e+01
2759 1.1530e-02 6.4343e-03 4.1210e-01 6.6439e+00 3.5652e-01 -7.9028e-03 1.5136e-02 -2.1819e+00 1.9833e+01
2760 1.1534e-02 6.4129e-03 4.1227e-01 6.6484e+00 3.5656e-01 3.3695e-02 -6.8868e-03 -2.1941e+00 1.9840e+01
2761 1.1572e-02 6.4680e-03 4.1233e-01 6.6501e+00 3.5827e-01 -3.1765e-02 4.9493e-02 -2.1787e+00 1.9846e+01
2762 1.1798e-02 6.5083e-03 4.1247e-01 6.6456e+00 3.5561e-01 1.8477e-02 3.1326e-02 -2.2145e+00 1.9852e+01
2763 1.1825e-02 6.5245e-03 4.1281e-01 6.6432e+00 3.5530e-01 -8.2362e-03 -6.4644e-02 -2.1938e+00 1.9859e+01
2764 1.1786e-02 6.5053e-03 4.1270e-01 6.6453e+00 3.5637e-01 1.6055e-02 4.1699e-02 -2.1972e+00 1.9866e+01
2765 1.1909e-02 6.5725e-03 4.1278e-01 6.6512e+00 3.5501e-01 -1.3143e-02 2.4102e-02 -2.1691e+00 1.9871e+01
2766 1.1962e-02 6.5942e-03 4.1288e-01 6.6520e+00 3.5663e-01 7.6044e-03 1.1075e-02 -2.1780e+00 1.9877e+01
2767 1.1736e-02 6.5686e-03 4.1275e-01 6.6516e+00 3.5754e-01 1.3973e-02 -5.2678e-03 -2.1730e+00 1.9883e+01
2768 1.1811e-02 6.5716e-03 4.1262e-01 6.6511e+00 3.5786e-01 -1.1719e-02 -5.8093e-02 -2.1956e+00 1.9889e+01
2769 1.1877e-02 6.5329e-03 4.1246e-01 6.6537e+00 3.5928e-01 3.4029e-02 -4.8644e-02 -2.1957e+00 1.9894e+01
2770 1.1751e-02 6.4507e-03 4.1242e-01 6.6422e+00 3.5972e-01 -2.5987e-02 -8.8575e-03 -2.1755e+00 1.9901e+01
2771 1.1796e-02 6.4083e-03 4.1195e-01 6.6372e+00 3.5882e-01 -1.3735e-02 2.0076e-02 -2.2015e+00 1.9907e+01
2772 1.1746e-02 6.3504e-03 4.1203e-01 6.6453e+00 3.5776e-01 1.1287e-02 -1.7287e-02 -2.1827e+00 1.9912e+01
2773 1.1636e-02 6.4149e-03 4.1164e-01 6.6521e+00 3.5642e-01 -2.5266e-04 2.2263e-02 -2.1868e+00 1.9919e+01
2774 1.1775e-02 6.3604e-03 4.1148e-01 6.6468e+00 3.5665e-01 1.3524e-02 -5.7995e-03 -2.1705e+00 1.9925e+01
2775 1.1766e-02 6.3872e-03 4.1149e-01 6.6416e+00 3.6033e-01 1.8143e-02 -1.4038e-02 -2.1777e+00 1.9931e+01
2776 1.1896e-02 6.3405e-03 4.1099e-01 6.6498e+00 3.5930e-01 1.8114e-02 4.5516e-02 -2.1912e+00 1.9936e+01
2777 1.1903e-02 6.3144e-03 4.1123e-01 6.6544e+00 3.5841e-01 1.6953e-02 8.1740e-03 -2.1975e+00 1.9942e+01
2778 1.1809e-02 6.2552e-03 4.1116e-01 6.6546e+00 3.5534e-01 -3.6370e-03 -3.8600e-02 -2.2151e+00 1.9949e+01
2779 1.1690e-02 6.3071e-03 4.1141e-01 6.6582e+00 3.5686e-01 -2.5858e-02 -2.6168e-02 -2.2045e+00 1.9955e+01
2780 1.1788e-02 6.3452e-03 4.1153e-01 6.6597e+00 3.5651e-01 -4.7792e-02 5.9500e-02 -2.1700e+00 1.9961e+01
2781 1.1779e-02 6.3805e-03 4.1183e-01 6.6564e+00 3.5778e-01 2.0230e-03 1.0743e-02 -2.1993e+00 1.9967e+01
2782 1.1794e-02 6.3814e-03 4.1217e-01 6.6516e+00 3.5662e-01 -1.2703e-02 2.4950e-02 -2.1852e+00 1.9973e+01
2783 1.1706e-02 6.3941e-03 4.1248e-01 6.6500e+00 3.5478e-01 -1.5178e-02 -2.4445e-02 -2.1881e+00 1.9979e+01
2784 1.1783e-02 6.4269e-03 4.1235e-01 6.6545e+00 3.5601e-01 -1.2348e-02 6.3090e-02 -2.1798e+00 1.9985e+01
2785 1.1807e-02 6.4009e-03 4.1241e-01 6.6593e+00 3.5474e-01 -2.2864e-02 1.0720e-03 -2.1966e+00 1.9991e+01
2786 1.1811e-02 6.3267e-03 4.1264e-01 6.6543e+00 3.5459e-01 1.5471e-02 2.6464e-02 -2.1787e+00 1.9998e+01
2787 1.1844e-02 6.3578e-03 4.1304e-01 6.6555e+00 3.5505e-01 8.4402e-03 -3.5160e-02 -2.1892e+00 2.0004e+01
2788 1.1828e-02 6.3852e-03 4.1289e-01 6.6607e+00 3.5689e-01 -1.9064e-02 5.4574e-03 -2.1872e+00 2.0010e+01
2789 1.1937e-02 6.4016e-03 4.1264e-01 6.6573e+00 3.5579e-01 3.7208e-02 -2.0729e-02 -2.1792e+00 2.0016e+01
2790 1.1834e-02 6.3053e-03 4.1286e-01 6.6669e+00 3.5926e-01 -4.0459e-03 2.2687e-02 -2.1846e+00 2.0021e+01
2791 1.1766e-02 6.2803e-03 4.1328e-01 6.6696e+00 3.6107e-01 -3.3784e-02 7.4478e-03 -2.1824e+00 2.0029e+01
2792 1.1697e-02 6.2950e-03 4.1273e-01 6.6720e+00 3.6015e-01 -2.4131e-03 -2.4452e-02 -2.2048e+00 2.0034e+01
2793 1.1726e-02 6.3030e-03 4.1279e-01 6.6640e+00 3.5917e-01 -3.8503e-03 -2.4979e-02 -2.1819e+00 2.0040e+01
2794 1.1714e-02 6.3339e-03 4.1272e-01 6.6584e+00 3.5726e-01 -2.0540e-02 -1.0232e-02 -2.1807e+00 2.0045e+01
2795 1.1630e-02 6.3745e-03 4.1189e-01 6.6682e+00 3.5573e-01 -7.4535e-03 -2.3836e-02 -2.1562e+00 2.0051e+01
2796 1.1518e-02 6.3519e-03 4.1196e-01 6.6711e+00 3.5702e-01 8.5457e-03 -2.7450e-02 -2.1685e+00 2.0056e+01
2797 1.1529e-02 6.3375e-03 4.1230e-01 6.6714e+00 3.5729e-01 3.0332e-02 2.9229e-02 -2.1778e+00 2.0063e+01
2798 1.1631e-02 6.3859e-03 4.1263e-01 6.6657e+00 3.5787e-01 -3.5585e-02 -7.6165e-03 -2.1877e+00 2.0069e+01
2799 1.1572e-02 6.2775e-03 4.1241e-01 6.6641e+00 3.5671e-01 7.3004e-03 -2.1173e-02 -2.1827e+00 2.0076e+01
2800 1.1466e-02 6.2473e-03 4.1199e-01 6.6580e+00 3.5687e-01 -5.3141e-03 -3.4843e-02 -2.1953e+00 2.0082e+01
2801 1.1543e-02 6.3331e-03 4.1240e-01 6.6552e+00 3.5710e-01 2.2340e-02 -3.0797e-02 -2.1920e+00 2.0088e+01
2802 1.1498e-02 6.3449e-03 4.1255e-01 6.6472e+00 3.5737e-01 -1.0584e-02 2.9972e-02 -2.1882e+00 2.0094e+01
2803 1.1426e-02 6.3551e-03 4.1265e-01 6.6454e+00 3.5607e-01 1.0441e-03 3.5603e-02 -2.1904e+00 2.0100e+01
2804 1.1443e-02 6.3503e-03 4.1260e-01 6.6422e+00 3.5678e-01 8.4766e-03 2.7882e-02 -2.2173e+00 2.0106e+01
2805 1.1518e-02 6.3695e-03 4.1210e-01 6.6354e+00 3.5553e-01 -2.3448e-02 -3.0544e-02 -2.1859e+00 2.0112e+01
2806 1.1454e-02 6.3839e-03 4.1243e-01 6.6279e+00 3.5673e-01 -1.0505e-02 -3.8867e-03 -2.1815e+00 2.0120e+01
2807 1.1383e-02 6.3737e-03 4.1230e-01 6.6198e+00 3.5497e-01 4.0191e-02 1.6404e-02 -2.1793e+00 2.0126e+01
2808 1.1477e-02 6.3583e-03 4.1222e-01 6.6156e+00 3.5289e-01 3.2595e-02 1.9358e-03 -2.1922e+00 2.0131e+01
2809 1.1403e-02 6.3803e-03 4.1220e-01 6.6239e+00 3.5192e-01 1.2299e-02 3.1130e-02 -2.1833e+00 2.0176e+01
2810 1.1442e-02 6.3590e-03 4.1283e-01 6.6331e+00 3.5327e-01 9.2917e-03 2.9739e-02 -2.1952e+00 2.0181e+01
2811 1.1429e-02 6.3957e-03 4.1241e-01 6.6339e+00 3.5234e-01 7.1009e-03 -1.9601e-02 -2.1847e+00 2.0187e+01
2812 1.1384e-02 6.3820e-03 4.1246e-01 6.6341e+00 3.5294e-01 3.8275e-02 -3.9398e-02 -2.1777e+00 2.0193e+01
2813 1.1582e-02 6.4287e-03 4.1293e-01 6.6301e+00 3.5243e-01 -6.5525e-03 -6.7572e-02 -2.1655e+00 2.0199e+01
2814 1.1602e-02 6.4372e-03 4.1254e-01 6.6383e+00 3.5319e-01 4.0837e-03 -4.2079e-02 -2.1676e+00 2.0205e+01
2815 1.1515e-02 6.4506e-03 4.1224e-01 6.6265e+00 3.5364e-01 8.8822e-03 -4.6590e-02 -2.2177e+00 2.0212e+01
2816 1.1614e-02 6.4793e-03 4.1195e-01 6.6093e+00 3.5253e-01 -3.3886e-03 -1.8003e-03 -2.2123e+00 2.0217e+01
2817 1.1541e-02 6.4351e-03 4.1184e-01 6.6149e+00 3.5515e-01 -1.2599e-02 -1.3891e-02 -2.1811e+00 2.0223e+01
2818 1.1601e-02 6.4066e-03 4.1194e-01 6.6103e+00 3.5463e-01 -2.0935e-02 -2.3359e-02 -2.2134e+00 2.0229e+01
2819 1.1597e-02 6.3967e-03 4.1146e-01 6.6163e+00 3.5685e-01 -3.0802e-03 -1.7675e-02 -2.1840e+00 2.0235e+01
2820 1.1661e-02 6.4563e-03 4.1144e-01 6.6197e+00 3.5685e-01 5.7773e-03 1.6332e-02 -2.2082e+00 2.0241e+01
2821 1.1601e-02 6.4603e-03 4.1150e-01 6.6202e+00 3.5578e-01 4.5936e-03 1.1863e-02 -2.1949e+00 2.0246e+01
2822 1.1828e-02 6.4651e-03 4.1191e-01 6.6181e+00 3.5605e-01 4.7011e-03 4.3801e-02 -2.1753e+00 2.0252e+01
2823 1.1766e-02 6.4658e-03 4.1218e-01 6.6117e+00 3.5727e-01 -2.8509e-02 -8.7900e-02 -2.1893e+00 2.0258e+01
2824 1.1682e-02 6.4718e-03 4.1197e-01 6.6200e+00 3.5585e-01 -3.2674e-03 2.1824e-02 -2.1858e+00 2.0264e+01
2825 1.1657e-02 6.4851e-03 4.1204e-01 6.6271e+00 3.5617e-01 4.3863e-03 -3.5918e-02 -2.1707e+00 2.0270e+01
2826 1.1687e-02 6.4953e-03 4.1204e-01 6.6274e+00 3.5570e-01 -1.2797e-04 3.0503e-02 -2.1842e+00 2.0276e+01
2827 1.1758e-02 6.4562e-03 4.1235e-01 6.6262e+00 3.5634e-01 -8.1957e-03 -2.3511e-02 -2.1837e+00 2.0281e+01
2828 1.1785e-02 6.4668e-03 4.1273e-01 6.6267e+00 3.5843e-01 1.8592e-02 2.0233e-02 -2.1740e+00 2.0287e+01
2829 1.1801e-02 6.4597e-03 4.1237e-01 6.6329e+00 3.5907e-01 4.9090e-03 -5.0585e-02 -2.2056e+00 2.0292e+01
